datetime,open,high,low,close,volume,volumeNotional,tradesDone,Bollinger_High,Bollinger_Low,RSI_10,RSI_100,MACD,KST,OBV,SMA_20,SMA_100,SMA_200,SMA_500,SMA_1000,EMA_20,EMA_100,EMA_200,EMA_500,EMA_1000,EMA_100-10,EMA_200-100,EMA_100-SMA_100,std_0.05,std_0.1,diff_trend,high-low,high-open,low-open,close-open,mean,return_open,return,log_volume,open-close_return,count_pos,2_lag_return,3_lag_return,4_lag_return,5_lag_return,6_lag_return,7_lag_return,8_lag_return,9_lag_return,10_lag_return,seasonal_decomposition_72,seasonal_decomposition_18,second_of_day_sin,second_of_day_cos
2025-06-29 12:10:00+00:00,3288.08,3298.57,3259.0,3292.48,163.95926291,539298.955393056,1409.0,3295.9931913776018,3288.0305683245997,51.60933956650211,49.69785287909244,-0.8576599729090049,-1.0053397235665478,481779.9521518179,0.0005659630215894382,3293.799937395174,3293.1874314605975,3293.7491900161135,3311.196987628631,0.0006036134882715481,3293.3682355104347,3293.4374373168966,3297.1247637370775,3309.795408208612,1.3137695001396423,0.0692018064619333,-0.43170188473914095,2.4533715660874935,2.329957324862195,0.0001428590719745569,39.570000000000164,10.490000000000236,-29.079999999999927,4.400000000000091,-0.001744006655017267,-0.00016725688110991594,0.0006714519260283123,-1.0951596422628578,-0.0008387088071382283,873,0.0007687131119010801,-0.017644585843636207,-0.01333821743625319,-0.01223309824421719,-0.030329663014055465,-0.04124193911125815,-0.03030326423473511,-0.023793783024060298,-0.02953485603823774,-9.923494785184559e-06,-4.52395242603291e-06,-0.04361938736533583,-0.9990482215818578
2025-06-29 12:15:00+00:00,3289.045,3298.57,3259.0,3291.53,163.90760755,539129.0409730533,1409.0,3295.624917014507,3288.0735537712994,48.55951137339379,49.400996287200535,-0.793338258789845,-1.0594759957864404,481616.04454426793,0.0005290175262814252,3293.7465373951745,3293.179931460597,3293.750330016114,3311.132597358809,0.000591854687301245,3293.331834807258,3293.418457841107,3297.1024293509013,3309.758913886517,1.32731794080064,0.08662303384880943,-0.4147025879165085,2.4088415431017562,2.2149963378555766,-0.00015932536875982957,39.570000000000164,9.525000000000091,-30.045000000000073,2.4850000000001273,-0.0017968104958857296,-0.00018696688840468678,0.0004801351763900606,-1.0899330034173913,-0.0006671020647947474,873,0.0005224103655121295,-0.016416088933525197,-0.013626795371764385,-0.013989364462376842,-0.03261408755101409,-0.04178324139778522,-0.03055353606616392,-0.023747168242870223,-0.029736972456329735,-1.9107761376265407e-06,-7.909094684021556e-07,-0.06540312923014287,-0.9978589232386035
2025-06-29 12:20:00+00:00,3290.01,3298.57,3259.0,3291.54,163.64901996,538278.3185292792,1408.0,3295.375888593614,3288.0790043594043,48.595040618398464,49.404209686207984,-0.7331051407895757,-0.9889510264191732,481779.69356422796,0.0005123840083602871,3293.746037395174,3293.1610230614165,3293.763410016114,3311.0755968191647,0.0005806364691505529,3293.2963529298863,3293.39976671831,3297.080224044111,3309.72251246017,1.336075764996167,0.10341378842349513,-0.44968446528764616,2.363764388428822,2.1050680282233807,-0.00014111452152809826,39.570000000000164,8.559999999999945,-31.01000000000022,1.5299999999997453,-0.001996083841163771,-0.0009782417948557738,0.000474054634557026,-1.0920356527489146,-0.0014522964294127999,873,-0.0017211159627117556,-0.016410062198627798,-0.013870074726579189,-0.015751181261687376,-0.028441399306816856,-0.04058937117322919,-0.030485668912371495,-0.023741163337836553,-0.02839710480744808,3.633320001738872e-06,-1.603178233130995e-06,-0.08715574274765794,-0.9961946980917455
2025-06-29 12:25:00+00:00,3290.2566666666667,3298.57,3259.0,3286.21,163.17053996,536704.0788244791,1412.0,3295.6935632089017,3287.075329744116,34.48805333920508,47.77086512657957,-1.102744662119676,-1.0717877721992939,481616.523024268,0.00044298057235957834,3293.6922123951745,3293.116273061416,3293.765830016114,3311.011986819165,0.00041540468812930286,3293.1560291094925,3293.328226750964,3297.0368299361508,3309.6755344132966,1.7433973888778382,0.17219764147148453,-0.5361832856820001,2.7153149075596126,2.659052234013075,-0.0017482912078166934,39.570000000000164,8.313333333333503,-31.25666666666666,-4.046666666666624,-0.002449473175815347,-0.0011597006819277177,-0.0011556792269535629,-1.095294261480428,-4.021454974154808e-06,873,-0.0023707425141629964,-0.020479444556854177,-0.015487098666982438,-0.0153402714089875,-0.02976668088417752,-0.04237625570511045,-0.03208270897417525,-0.02623660577362654,-0.030044297049128012,4.150855635153404e-06,-1.3265802101920399e-06,-0.10886687485196476,-0.9940563382223196
2025-06-29 12:30:00+00:00,3290.5033333333336,3298.57,3259.0,3292.73,163.39645820666667,537448.8424914976,1415.3333333333333,3295.649845979941,3287.0830469730768,53.0234327611535,49.820721618252335,-0.8596674248469753,-1.0153118520936917,481779.9194824746,0.00043280039409257596,3293.703562395174,3293.10325639475,3293.781290016114,3310.9551268191644,0.00042589684724859923,3293.1475928895024,3293.3222742459793,3297.019637002274,3309.641677201682,1.6094975232322213,0.17468135647686722,-0.5559695056713281,2.64760835205103,2.558900034568334,0.0004001639607921136,39.570000000000164,8.066666666666606,-31.503333333333558,2.2266666666664605,-0.0017000972220326139,0.00015297715351517545,0.0005255379670239727,-1.0850581479704577,-0.00037256081350879724,872,-0.00053740344351062,-0.016108365713199055,-0.013505015798141028,-0.011259615978713451,-0.02556977078455684,-0.040006168297874595,-0.03015661640429245,-0.02319431415009322,-0.028195088261620906,2.1493008099820023e-06,9.611256342591993e-07,-0.13052619222005177,-0.9914448613738104
2025-06-29 12:35:00+00:00,3290.75,3298.57,3259.0,3288.74,163.28979751999998,537097.5578403643,1416.0,3295.49860053618,3286.7972924168384,44.468505844225355,48.640671924742186,-0.9777161144497768,-1.0368585256110012,481616.62968495465,0.000341412262498291,3293.674987395174,3293.0694230614167,3293.7746700161138,3310.8962968191645,0.0002912829729243421,3293.0603138223833,3293.276679477363,3296.986584559151,3309.599915608871,1.7887037290911394,0.2163656549796542,-0.6146735727907071,2.7047809308674546,2.56987366807585,-0.0008504490218695837,39.570000000000164,7.820000000000164,-31.75,-2.0100000000002183,-0.0019596913792752253,0.0006301924636825897,-0.000987732444342638,-1.0858826569598838,0.0016179249080252277,873,0.00011251142230862854,-0.017261089865836875,-0.014728800795868248,-0.01497208659868712,-0.027962737777593234,-0.04088888720313279,-0.03402357678178886,-0.024253917088970057,-0.030876879024723476,4.279805511765115e-06,1.564543181830765e-06,-0.15212338618991642,-0.9883615104677608
2025-06-29 12:40:00+00:00,3290.434943201377,3298.57,3259.0,3291.01,164.35622948,540606.9878073061,1422.0,3295.380902601317,3286.7669903517017,49.608001438243996,49.33036493722958,-0.8779797189595229,-1.015624965661976,481780.98591443466,0.0002736400627543975,3293.669087395174,3293.046073061417,3293.794590016114,3310.826616819165,0.00020652121252040512,3293.019713548673,3293.2541254527127,3296.9627259381564,3309.5627729203416,1.7730187023607868,0.2344119040399164,-0.649373846501021,2.649935436968862,2.438716529307489,-7.948918290837457e-05,39.570000000000164,8.135056798623282,-31.434943201376882,0.5750567986233364,-0.0018987541139614409,0.00048379758782301,-0.0005984213398833638,-1.0792291273879975,0.0010822189277063738,873,0.0005562149564617394,-0.016869913682508914,-0.011894905705114766,-0.009378523095896192,-0.025386133525308933,-0.04024267323393492,-0.030786393891348483,-0.02328787616384249,-0.029231201369715333,1.0592520509453426e-06,1.1086614186920953e-06,-0.17364817766693003,-0.9848077530122081
2025-06-29 12:45:00+00:00,3290.1198864027533,3298.57,3259.0,3289.0533395520215,164.13235585,539868.4601018701,1422.0,3295.1772223474954,3287.1760045607252,45.568797278751184,48.760257252076585,-0.94592007482197,-1.0019534893660724,481616.85355858464,0.00025212294950541106,3293.6102241119993,3293.012414759177,3293.798776695218,3310.7674201587165,6.782578622925153e-05,3292.941171489333,3293.212326588029,3296.931151541405,3309.521795031493,1.9033676234298582,0.2711550986959992,-0.6690526226661859,2.6726748730535226,2.40489036295207,-0.0006666429688781982,39.570000000000164,8.450113597246855,-31.11988640275331,-1.066546850731811,-0.0020984687668674884,0.0003373961093473399,-0.0012496996818349645,-1.0814693596488931,0.0015870957911823043,873,-1.2666314539701636e-05,-0.01857247904475052,-0.01452578002326816,-0.014289599503731315,-0.028027121931125863,-0.04200420736550808,-0.033919487916343936,-0.023873694127234724,-0.030383517324781978,6.789096355412275e-06,5.237819633213978e-07,-0.19509032201612792,-0.9807852804032305
2025-06-29 12:50:00+00:00,3290.01,3298.57,3259.0,3289.09,163.32470793,537208.0916616475,1418.0,3295.1471461293672,3286.955187825835,45.66090504849357,48.77146198826731,-0.9854455022277762,-0.9415202131101629,481780.1782665146,0.00015387036804814886,3293.540025772652,3292.9784147591768,3293.7889566952176,3310.715510158717,-6.198763590330591e-05,3292.864910667762,3293.171308413024,3296.899849539244,3309.4809722641976,2.0126119319447753,0.30639774526162,-0.6751151048897555,2.6835865343608365,2.3539218233822274,-0.0005920261675312723,39.570000000000164,8.559999999999945,-31.01000000000022,-0.9200000000000728,-0.0018673517926001055,0.001308374791213277,-0.001295104775061226,-1.0882977409612684,0.0026034795662745027,873,2.43231328207748e-05,-0.01672276415950781,-0.014578133608774954,-0.015507042586758321,-0.02903244624601531,-0.04030658241607557,-0.03156027358796673,-0.023770515207305016,-0.030929652493715352,-7.145892398119059e-06,-2.857534590852266e-06,-0.21643961393810293,-0.9762960071199334
2025-06-29 12:55:00+00:00,3291.15,3298.57,3259.0,3288.0,163.24301538999998,536939.2697487103,1418.0,3295.1160854257546,3286.574248529448,43.24346853209433,48.453253926186754,-1.0921341362104613,-0.9712442170343487,481616.9352511246,7.474994352236928e-05,3293.4472257726516,3292.9384397591766,3293.789156695218,3310.6577501587167,-0.00011917827575563271,3292.768575803054,3293.1198526079193,3296.86432119777,3309.4380532386945,2.1879245658856235,0.3512768048653925,-0.6786499695977,2.751244300706453,2.3921017183631736,-0.000867111400291324,39.570000000000164,7.420000000000073,-32.15000000000009,-3.150000000000091,-0.0016841599007191815,0.0014077935696611653,-0.0006627973329419829,-1.0885165832879204,0.0020705909026031482,873,0.0012812340552312248,-0.016589130244028062,-0.013842378563651276,-0.01579910841748892,-0.02846381436610654,-0.041113922707994646,-0.033881174339111045,-0.02433648723048232,-0.031152044639515406,6.998388882053299e-06,1.0854856609657055e-06,-0.23768589232617313,-0.9713420698132614
2025-06-29 13:00:00+00:00,3294.04,3298.57,3259.0,3285.01,163.24032039000002,536930.0898310895,1418.0,3295.341870841164,3285.5834631140374,37.23499629848875,47.592861230024795,-1.4017946427643437,-1.1082024600689695,481453.69493073464,-8.296929793426475e-05,3293.3239591059855,3292.882989759177,3293.784556695218,3310.6007501587164,-0.0002962548680901312,3292.6149406386367,3293.0391575570943,3296.816998558258,3309.389245939516,2.564827614532078,0.42421691845765963,-0.7090184673488693,3.058368215110238,2.831481255685726,-0.0016943428705691302,39.570000000000164,4.5300000000002,-35.039999999999964,-9.029999999999745,-0.0015671335839923676,0.0031926662751275998,-0.0019797680923886833,-1.0877950370486578,0.005172434367516283,873,0.0004445418856016675,-0.016301664889546517,-0.013683810910347016,-0.019292097740096596,-0.02862139138204828,-0.041881563959633966,-0.03254186406669986,-0.02522371477199257,-0.03163130213134355,2.3816638057827617e-06,-6.786625969414059e-07,-0.2588190451025208,-0.9659258262890683
2025-06-29 13:05:00+00:00,3296.93,3298.57,3259.0,3288.01,163.34253728000002,537266.0906751928,1420.0,3294.849996472715,3285.4673374824883,45.65329468284515,48.51933428543083,-1.3891150437079887,-1.1963399770658105,481617.03746801463,-0.00026196481269495186,3293.230125772652,3292.8502147591767,3293.783856695218,3310.5364401587162,-0.000453266633695545,3292.5237536952973,3292.9891161883675,3296.781840879383,3309.3465301634133,2.6679371496788917,0.46536249307018807,-0.7063720773548994,3.0701362734939304,2.7522272308922284,-0.0006202780316571613,39.570000000000164,1.6400000000003274,-37.929999999999836,-8.919999999999618,-0.0012974622871404049,0.004234093922243287,-0.0019445741890457993,-1.0871491775816797,0.0061786681112890865,873,0.0015218340425050695,-0.01523908576394743,-0.012990040659703621,-0.01538884240967843,-0.031187316046484698,-0.04082187286611655,-0.03188279399456718,-0.024823085552075092,-0.02991890029232022,5.642200070137852e-07,-2.0174249054548406e-06,-0.27982901403099203,-0.9600498543859287
2025-06-29 13:10:00+00:00,3297.22,3298.57,3259.0,3288.01,163.40961941999998,537486.6550069342,1422.0,3294.472843959159,3285.3314899960433,45.65329468284515,48.51933428543083,-1.3633505140346642,-1.3028346696917072,481780.44708743464,-0.0004282701671488115,3293.1357257726513,3292.8251147591764,3293.7835566952176,3310.477380158716,-0.000678933479391306,3292.434372434004,3292.9395727437072,3296.746823550523,3309.3038997335166,2.754347940349362,0.5052003097030138,-0.7013533386470954,3.0727220293208766,2.6661262200517104,-0.0005612205069380103,39.570000000000164,1.3500000000003638,-38.2199999999998,-9.209999999999582,-0.0014752312714098994,0.0044012496654480685,-0.0028214332089883986,-1.0854165244990128,0.007222682874436467,873,0.0020740214430430616,-0.014789681217397975,-0.014157176763534266,-0.015990637934134716,-0.027681944400833516,-0.04082187286611655,-0.033454677045171556,-0.025668262533504033,-0.03078336320027448,-1.6710755547328246e-06,-6.478253211357856e-07,-0.3007057995042727,-0.953716950748227
2025-06-29 13:15:00+00:00,3294.755,3298.57,3259.0,3288.01,162.94975576,535969.7888802176,1422.0,3294.2082070943975,3285.178126860805,45.65329468284515,48.51933428543083,-1.327627870968172,-1.1807353570376073,481943.39684319467,-0.0005539312674802837,3293.0537825431543,3292.8096647591765,3293.772076695218,3310.418774707349,-0.0009134574170504954,3292.3467610986772,3292.890522268646,3296.711946011399,3309.261354479304,2.825786556798903,0.5437611699685476,-0.70702144447705,3.0674437655169826,2.5754757672756456,-0.0005077845028634377,39.570000000000164,3.8150000000000546,-35.75500000000011,-6.744999999999891,-0.0014622095809567733,0.004778063808893546,-0.003139824878913231,-1.086187194029823,0.007917888687806776,873,0.0018295258839398137,-0.017509981439458273,-0.012692788439007521,-0.01692106119422307,-0.028084194641396186,-0.0395480729433823,-0.03231869453368026,-0.02582535705582252,-0.02864589109766947,7.3029153194416305e-06,3.4547400254113518e-06,-0.3214394653031611,-0.9469301294951058
2025-06-29 13:20:00+00:00,3292.29,3298.57,3259.0,3287.0101196964088,168.72908801999998,554963.8059441376,1429.0,3294.016389410503,3284.8989565143397,43.01555737851578,48.22648167601146,-1.3642729141974996,-1.3102903846860585,481774.6677551747,-0.0007294173285765867,3292.974297281123,3292.7780153576587,3293.7639569346106,3310.3609248270454,-0.001066934641769586,3292.2410850313054,3292.8320108002654,3296.67321616583,3309.2168964677494,2.9592395223289714,0.5909257689600054,-0.7332122498178251,3.108444314317313,2.554395373187135,-0.0007635803530729099,39.570000000000164,6.2800000000002,-33.289999999999964,-5.279880303591199,-0.0013276881513945972,0.004703708212109131,-0.0025249067024016823,-1.0511135227864188,0.007228614914510813,873,0.0019177832065708927,-0.017670665308007268,-0.015201701900765151,-0.018154764743116347,-0.032104450118017595,-0.04127210660367622,-0.03411171461472351,-0.026268791821088128,-0.03047979750553582,4.912626525201783e-06,3.2571527492632633e-06,-0.34202014332566866,-0.9396926207859084
2025-06-29 13:25:00+00:00,3293.13,3298.57,3259.0,3289.73,168.78800420000002,555157.5678984859,1435.0,3293.8097042010436,3284.9126417238,51.4873228973857,49.07110888733311,-1.1604656399258602,-1.271692463218705,481943.45575937466,-0.0008222418679482125,3292.9048972811224,3292.748765357659,3293.766636934611,3310.3061548270452,-0.0010394055242070595,3292.1913605752397,3292.8011450211584,3296.6454987360266,3309.177961609672,2.8668336861660464,0.609784445918649,-0.7135367058826887,3.03684246603816,2.4291105158515007,0.00013623763028255324,39.570000000000164,5.440000000000055,-34.13000000000011,-3.400000000000091,-0.00028046563788238144,0.007151565536790157,-0.0007778767396897731,-1.0442490245918632,0.00792944227647993,873,0.004521213803436464,-0.01370470324892354,-0.013063065669043358,-0.016127969032407864,-0.031253759408621865,-0.04164013818148263,-0.03325225016889241,-0.02561353320695866,-0.02956421273730081,1.3575509543612575e-06,2.021221631675989e-06,-0.3624380382837015,-0.9320078692827986
2025-06-29 13:30:00+00:00,3293.215,3298.57,3259.0,3285.0,168.73613604000002,554986.8087576603,1431.0,3293.738117491707,3284.324228433136,39.99737722089665,47.70404518628476,-1.3648848337029449,-1.384184267294411,481774.71962333465,-0.0008991804976684997,3292.8135472811227,3292.7103653576587,3293.7579769346107,3310.2488348270454,-0.0011476968058607632,3292.048957395532,3292.7235216876147,3296.5990097191166,3309.1296539940677,3.1362902101795953,0.6745642920827777,-0.7645898855907944,3.209806327610831,2.6492567383854984,-0.0013155807855575249,39.570000000000164,5.355000000000018,-34.215000000000146,-8.215000000000146,-0.0019336816181674368,0.003911118801184014,-0.002177232370324857,-1.0322456455796931,0.006088351171508871,873,0.0007917897907346835,-0.015118021362084245,-0.013188670870238084,-0.015705547832663137,-0.03259993060059549,-0.0421610063194902,-0.033225727213677544,-0.026738259851910282,-0.030194807776939666,-2.3726168052302386e-06,1.5060783268095806e-06,-0.38268343236508967,-0.9238795325112868
